chrom start1 stop1 start2 stop2 strains
4 23908007 23908316 23911263 23911565 17
4 24047193 24047379 24049499 24049829 6
4 24092133 24092456 24093381 24093844 3
4 240954 241067 241198 241320 1,4,14
4 24264897 24265156 24267739 24268002 11
4 24424297 24424373 24424386 24424462 4
4 24636916 24637217 24637189 24637457 16
4 25035122 25035486 25040530 25041050 3
4 25036642 25039830 25042014 25044043 3,7,9,20
4 25034917 25035284 25051825 25051968 1,6,9,11,13
4 25041161 25041338 25051862 25051938 6
4 25040871 25041050 25053087 25053378 14
4 25095542 25095750 25095544 25095752 10
4 25115577 25115901 25118331 25118672 10
4 25265236 25265318 25265793 25265926 16
4 25372683 25373621 25378283 25379092 9,11,15,17,19
4 25582774 25583009 25582807 25583064 1
4 2583385 2584715 2584731 2585314 4
4 25846233 25846719 25848668 25849137 3
4 26016459 26016791 26016574 26016872 9,10
4 26042644 26043321 26042974 26043641 3,9,13,19,20
4 26100076 26100473 26102145 26102437 15
4 26116513 26116839 26116758 26117272 20
4 26174793 26175126 26177491 26177815 13
4 26177720 26178189 26177724 26178192 8
4 26318911 26319109 26318998 26319182 6,7
4 2628920 2629220 2634673 2634918 3
4 2632610 2632696 2636754 2636830 6
4 26405098 26405177 26405099 26405185 1
4 26616440 26616728 26617967 26618338 17
4 266586 268680 266587 268681 8
4 26704084 26704149 26704113 26704206 4
4 26704238 26704348 26706246 26706480 1
4 266227 266313 267264 267449 1,4,14
4 26875286 26875545 26881084 26881333 18
4 26908959 26909098 26909345 26909533 2,5,9,17
4 26964585 26965033 26965417 26966010 4
4 26966541 26966767 26966565 26966768 3,5
4 26969738 26969849 26970652 26971104 1,3,4,5,7,10,11,12
4 265441 265542 269843 269975 9
4 27011171 27012609 27011172 27012610 1,2,3,4,5,8,10,11,13,15
4 27156036 27156127 27156050 27156149 11
4 27377585 27377689 27377600 27377782 9
4 27861882 27862187 27865117 27865392 11
4 27982410 27982537 27982425 27982551 2,3,4,11,12,13,14,20
4 28169621 28169914 28173848 28174184 3
4 28218630 28218710 28218663 28218784 20
4 28355223 28355582 28356948 28357215 20
4 28395856 28396123 28395935 28396178 3
4 28600667 28600740 28600683 28600763 15
4 28700165 28700247 28700167 28700262 3
4 28728373 28728725 28728628 28728972 11
4 28767140 28767468 28767185 28767479 6,15
4 28771121 28771222 28771458 28771555 5,18
4 28773101 28773771 28773102 28773775 1,8,17,18
4 28797150 28798617 28797153 28798631 1,2,3,4,5,7,8,9,10,11,12,14,15,16,17,19,20
4 28816274 28816434 28816284 28816453 19
4 28818989 28819172 28819008 28819186 1
4 305917 306036 309761 309851 20
4 3154223 3154793 3156322 3156822 8
4 3215904 3216465 3217926 3218455 6
4 3575739 3575914 3578457 3578766 4,6,7,9
4 3641910 3642432 3644476 3644927 6
4 3698317 3698526 3698334 3698577 12
4 3787223 3787552 3792236 3792365 2,3,4,6,8,9,10,12,18,19,20
4 4181957 4182554 4188959 4189342 3
4 4398247 4398347 4408161 4408273 9
4 444738 445244 445759 446198 1
4 4525974 4526278 4526349 4526653 20
4 4654986 4655187 4663972 4664367 1,2,3,5,6,7,8,9,10,12,13,15,17,19
4 456693 456952 474512 474667 2,11,20
4 4907898 4908102 4911082 4911269 14
4 4992134 4992798 4996125 4996896 3,4
4 5444807 5445138 5444883 5445189 3
4 5615032 5615784 5619152 5620106 1,2,3,4,5,6,8,9,10,12,15,18,19
4 5724571 5724702 5726251 5726351 1,2,8,9,12,20
4 5767484 5767816 5770094 5770445 20
4 5927261 5927354 5927265 5927359 15
4 5928252 5928338 5928469 5928605 17
4 5935545 5935657 5937220 5937481 6
4 6059419 6059507 6061471 6061600 3
4 6061460 6061553 6061507 6061596 15
4 6229592 6229821 6229620 6229825 7
4 6410021 6410165 6415270 6415561 3,9
4 6426573 6426964 6428565 6429128 1
4 6602992 6603105 6609110 6609205 3
4 6706787 6706903 6720007 6720136 11
4 6947513 6947665 6947515 6947682 19
4 6963158 6963456 6963804 6964178 12
4 6984500 6984588 6984525 6984602 7
4 6994552 6994660 6994563 6994668 16
4 7107602 7107706 7112245 7112387 9
4 7559447 7559630 7567529 7567609 6
4 7811211 7812292 7811213 7812300 9
4 7832431 7832798 7833000 7833298 11
4 7917544 7917813 7917558 7917859 7,10
4 7924375 7924508 7924384 7924526 8,18
4 7927779 7928145 7927915 7928259 9,14,19
4 7927779 7928257 7930143 7930632 9,14,19
4 7952062 7952239 7952412 7952972 8,10
4 7952136 7953319 7953507 7953645 5,9
4 790267 790430 800150 800274 12
4 8130138 8130437 8133036 8133330 16
4 8159079 8159407 8162405 8162914 1
4 8267252 8267606 8269815 8270103 15
4 8486213 8486578 8489024 8489486 8
4 8494610 8494707 8494665 8494775 2
4 913066 913168 913086 913203 6
4 9234367 9234554 9234381 9234559 11
4 9232431 9232761 9235128 9235545 2
4 9392640 9392858 9392653 9392863 2,7,12,15
4 9640421 9640664 9641380 9641521 1
4 9654460 9654815 9658435 9658865 2
4 9686900 9687341 9691030 9691402 1,16,18,19,20
4 9866536 9866875 9869471 9869779 16,18
4 9868781 9869008 9870399 9870645 14
4 9940178 9940372 9940276 9940386 12
5 1011180 1011353 1012763 1012861 5
5 1189821 1190097 1189837 1190107 3,15
5 1242295 1242646 1242330 1242680 15
5 1255006 1255471 1255097 1255647 3,15
5 1281917 1281993 1284326 1284402 3
5 1300833 1301120 1303866 1304379 2
5 1314161 1314493 1318849 1319175 13
5 1319886 1320020 1319998 1320168 19
5 132092 133862 132093 133864 3
5 1353127 1353399 1353587 1353841 14
5 1362313 1362643 1362559 1362864 15
5 181016 181381 182945 183366 11
5 183130 183222 183161 183292 16
5 218441 219864 222814 224383 2,3,4,5,8,9,11,12,13,15,16,18,19,20
5 249668 249809 249718 249984 2
5 266932 267241 267617 268025 3,19
5 288298 288507 290577 290870 16
5 357041 357139 357710 357831 8
5 41861 42851 41862 42853 5
5 491908 492038 492822 492925 13,15
5 522135 522254 522166 522267 18
5 631600 632723 631602 632724 8
5 808540 808616 816565 816641 4
5 865903 866221 871108 871412 14
5 893963 894056 894190 894287 13
5 950672 950974 951143 951454 13
5 959564 960768 959566 960808 2
